,Unnamed: 0,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region,month,quarter
4437,10286,3,h,755000.0,2017-05-27,12.9,3.0,1.0,1.0,935.0,130.0,1975.0,Hume,Western,May,Q2
4438,10288,2,u,762000.0,2017-05-27,7.3,2.0,1.0,1.0,730.0,93.0,1875.0,Stonnington,Southern,May,Q2
4439,10291,3,t,1501000.0,2017-05-27,7.3,3.0,2.0,2.0,313.0,160.0,1995.0,Boroondara,Southern,May,Q2
4440,10297,4,h,1100000.0,2017-05-27,16.7,4.0,2.0,2.0,726.0,101.0,1961.0,Monash,Eastern,May,Q2
4441,10298,3,u,1135000.0,2017-05-27,16.7,3.0,2.0,2.0,328.0,152.0,1980.0,Monash,Eastern,May,Q2
4442,10300,3,h,865000.0,2017-05-27,11.2,3.0,1.0,1.0,746.0,152.0,1960.0,Moreland,Northern,May,Q2
4443,10301,1,u,362500.0,2017-05-27,11.2,1.0,1.0,1.0,124.0,75.0,1980.0,Moreland,Northern,May,Q2
4444,10302,3,h,922000.0,2017-05-27,11.2,3.0,1.0,1.0,584.0,153.0,1960.0,Moreland,Northern,May,Q2
4445,10304,3,h,963500.0,2017-05-27,11.2,3.0,2.0,6.0,697.0,174.0,1960.0,Moreland,Northern,May,Q2
4446,10306,3,h,740000.0,2017-05-27,16.1,3.0,1.0,3.0,580.0,142.0,1962.0,Banyule,Northern,May,Q2
4447,10308,4,h,730000.0,2017-05-27,20.4,4.0,2.0,1.0,633.0,270.0,2004.0,Hume,Northern,May,Q2
4448,10309,3,h,770000.0,2017-05-27,20.4,3.0,2.0,2.0,711.0,154.0,1985.0,Hume,Northern,May,Q2
4449,10314,4,h,2550000.0,2017-05-27,13.8,4.0,2.0,2.0,726.0,200.0,1925.0,Bayside,Southern,May,Q2
4450,10317,4,h,2800000.0,2017-05-27,5.3,4.0,2.0,2.0,750.0,192.0,1910.0,Boroondara,Southern,May,Q2
4451,10321,3,h,1702000.0,2017-05-27,5.3,3.0,1.0,2.0,290.0,110.0,1900.0,Boroondara,Southern,May,Q2
4452,10323,4,h,3399000.0,2017-05-27,5.3,4.0,2.0,2.0,446.0,274.0,2002.0,Boroondara,Southern,May,Q2
4453,10326,2,u,802500.0,2017-05-27,6.2,2.0,1.0,2.0,966.0,87.0,1970.0,Boroondara,Southern,May,Q2
4454,10329,2,u,500000.0,2017-05-27,6.2,2.0,1.0,1.0,1324.0,72.0,1970.0,Boroondara,Southern,May,Q2
4455,10330,2,t,738000.0,2017-05-27,8.9,2.0,1.0,2.0,154.0,107.0,1985.0,Banyule,Eastern,May,Q2
4456,10332,3,h,800000.0,2017-05-27,8.8,3.0,1.0,0.0,583.0,92.5,1945.0,Banyule,Eastern,May,Q2
4457,10333,2,t,680000.0,2017-05-27,8.8,2.0,1.0,1.0,129.0,106.0,2013.0,Banyule,Eastern,May,Q2
4458,10336,3,h,605000.0,2017-05-27,8.8,3.0,1.0,2.0,377.0,115.96,1960.0,Banyule,Eastern,May,Q2
4459,10337,3,h,580000.0,2017-05-27,8.8,3.0,1.0,2.0,429.0,109.0,1950.0,Banyule,Eastern,May,Q2
4460,10340,3,h,1600000.0,2017-05-27,16.0,3.0,2.0,3.0,598.0,137.0,1960.0,Bayside,Southern,May,Q2
4461,10341,4,h,677000.0,2017-05-27,18.0,4.0,2.0,2.0,661.0,196.0,1999.0,Brimbank,Western,May,Q2
4462,10342,4,h,737500.0,2017-05-27,18.0,4.0,2.0,2.0,704.0,230.0,2004.0,Melton,Western,May,Q2
4463,10343,3,h,520000.0,2017-05-27,18.4,3.0,2.0,2.0,530.0,169.0,1999.0,Wyndham,Western,May,Q2
4464,10346,3,h,505000.0,2017-05-27,18.4,3.0,1.0,1.0,663.0,142.0,1995.0,Wyndham,Western,May,Q2
4465,10348,4,h,680000.0,2017-05-27,18.4,4.0,2.0,3.0,800.0,158.0,1990.0,Wyndham,Western,May,Q2
4466,10350,3,h,442500.0,2017-05-27,18.4,3.0,1.0,2.0,537.0,121.84,1980.0,Wyndham,Western,May,Q2
4467,10351,3,u,1203500.0,2017-05-27,12.3,3.0,2.0,2.0,311.0,127.0,2000.0,Monash,Southern,May,Q2
4468,10353,3,h,1475000.0,2017-05-27,7.8,3.0,1.0,2.0,424.0,114.0,1950.0,Banyule,Eastern,May,Q2
4469,10354,3,h,1640000.0,2017-05-27,7.8,3.0,1.0,2.0,617.0,158.0,1930.0,Banyule,Eastern,May,Q2
4470,10355,3,h,590500.0,2017-05-27,14.0,3.0,1.0,1.0,708.0,90.0,1960.0,Hume,Northern,May,Q2
4471,10356,3,h,895000.0,2017-05-27,14.5,3.0,1.0,1.0,589.0,157.0,1965.0,Brimbank,Western,May,Q2
4473,10367,2,t,825000.0,2017-05-27,5.4,2.0,1.0,3.0,193.0,107.0,1995.0,Boroondara,Southern,May,Q2
4474,10371,4,h,2258000.0,2017-05-27,7.3,4.0,1.0,2.0,836.0,173.0,1910.0,Boroondara,Southern,May,Q2
4476,10374,5,h,520000.0,2017-05-27,14.0,5.0,2.0,3.0,545.0,171.0,1972.0,Brimbank,Western,May,Q2
4477,10375,4,h,1218000.0,2017-05-27,23.3,4.0,2.0,2.0,900.0,281.0,1994.0,Knox,Eastern,May,Q2
4478,10378,3,h,600000.0,2017-05-27,16.3,3.0,2.0,2.0,534.0,121.0,1980.0,Whittlesea,Northern,May,Q2
4479,10379,3,h,487000.0,2017-05-27,16.3,3.0,1.0,1.0,533.0,160.0,1970.0,Whittlesea,Northern,May,Q2
4480,10380,3,h,572000.0,2017-05-27,16.3,3.0,1.0,2.0,640.0,140.0,1975.0,Whittlesea,Northern,May,Q2
4481,10381,2,u,650000.0,2017-05-27,14.6,2.0,2.0,2.0,248.0,120.0,1995.0,Banyule,Eastern,May,Q2
4482,10384,3,h,1700000.0,2017-05-27,5.9,3.0,2.0,0.0,312.0,141.0,1920.0,Stonnington,Southern,May,Q2
4483,10385,3,t,1060000.0,2017-05-27,8.4,3.0,1.0,1.0,206.0,110.0,1980.0,Stonnington,Southern,May,Q2
4484,10387,2,u,530000.0,2017-05-27,4.3,2.0,1.0,1.0,81.0,88.0,1980.0,Maribyrnong,Western,May,Q2
4489,10400,3,h,1750000.0,2017-05-27,3.0,3.0,2.0,0.0,138.0,155.0,1885.0,Port Phillip,Southern,May,Q2
4491,10403,2,u,695000.0,2017-05-27,17.2,2.0,1.0,1.0,300.0,90.0,2011.0,Whitehorse,Eastern,May,Q2
4492,10404,2,h,655000.0,2017-05-27,17.2,2.0,1.0,4.0,446.0,82.0,1975.0,Whitehorse,Eastern,May,Q2
4493,10405,3,u,775000.0,2017-05-27,17.2,3.0,1.0,2.0,208.0,110.0,1975.0,Whitehorse,Eastern,May,Q2
4494,10406,3,u,820000.0,2017-05-27,17.2,3.0,1.0,2.0,439.0,110.0,1960.0,Whitehorse,Eastern,May,Q2
4495,10413,3,h,900000.0,2017-05-27,16.2,3.0,1.0,1.0,575.0,138.0,1980.0,Banyule,Eastern,May,Q2
4496,10414,3,h,806000.0,2017-05-27,16.2,3.0,1.0,0.0,396.0,108.0,1955.0,Banyule,Eastern,May,Q2
4497,10417,4,h,980000.0,2017-05-27,16.2,4.0,3.0,2.0,701.0,300.0,1993.0,Banyule,Eastern,May,Q2
4498,10425,4,h,1540000.0,2017-05-27,10.1,4.0,2.0,2.0,589.0,199.0,1920.0,Glen Eira,Southern,May,Q2
4502,10435,2,h,1126000.0,2017-05-27,1.8,2.0,1.0,0.0,114.0,65.0,1910.0,Melbourne,Northern,May,Q2
4503,10438,3,h,1285000.0,2017-05-27,1.8,3.0,1.0,1.0,170.0,147.0,1990.0,Melbourne,Northern,May,Q2
4504,10439,3,h,1512000.0,2017-05-27,5.3,3.0,1.0,0.0,326.0,125.0,1905.0,Darebin,Northern,May,Q2
4506,10445,3,u,777000.0,2017-05-27,15.4,3.0,2.0,2.0,239.0,113.0,2014.0,Whitehorse,Eastern,May,Q2
4507,10449,4,t,912000.0,2017-05-27,12.3,4.0,2.0,2.0,344.0,146.0,1997.0,Monash,Southern,May,Q2
4508,10450,4,h,1565000.0,2017-05-27,11.4,4.0,3.0,2.0,719.0,154.0,1920.0,Glen Eira,Southern,May,Q2
4513,10458,3,h,876000.0,2017-05-27,8.5,3.0,1.0,2.0,525.0,146.0,1960.0,Moreland,Northern,May,Q2
4514,10460,3,u,736000.0,2017-05-27,8.5,3.0,1.0,0.0,278.0,116.0,1950.0,Moreland,Northern,May,Q2
4515,10464,2,h,1335000.0,2017-05-27,3.5,2.0,1.0,0.0,181.0,105.0,1880.0,Port Phillip,Southern,May,Q2
4516,10468,2,h,780000.0,2017-05-27,4.6,2.0,1.0,0.0,117.0,48.0,1900.0,Stonnington,Southern,May,Q2
4517,10472,3,h,920000.0,2017-05-27,8.4,3.0,1.0,2.0,693.0,93.0,1950.0,Darebin,Northern,May,Q2
4518,10473,3,h,1115000.0,2017-05-27,8.4,3.0,1.0,2.0,680.0,129.0,1960.0,Darebin,Northern,May,Q2
4519,10475,3,h,1171000.0,2017-05-27,8.4,3.0,1.0,2.0,483.0,186.0,1930.0,Darebin,Northern,May,Q2
4520,10476,5,h,1060000.0,2017-05-27,8.4,5.0,2.0,2.0,559.0,192.0,1940.0,Darebin,Northern,May,Q2
4521,10478,2,h,617500.0,2017-05-27,8.4,2.0,1.0,3.0,155.0,81.0,1985.0,Darebin,Northern,May,Q2
4522,10480,2,t,575000.0,2017-05-27,12.0,2.0,2.0,1.0,151.0,102.0,2015.0,Darebin,Northern,May,Q2
4523,10481,3,h,635000.0,2017-05-27,12.0,3.0,2.0,2.0,289.0,147.0,2009.0,Darebin,Northern,May,Q2
4524,10484,3,h,860000.0,2017-05-27,12.0,3.0,1.0,2.0,627.0,136.0,1950.0,Darebin,Northern,May,Q2
4525,10490,2,h,1341000.0,2017-05-27,2.4,2.0,1.0,0.0,135.0,87.0,1890.0,Yarra,Northern,May,Q2
4526,10492,2,u,609000.0,2017-05-27,21.3,2.0,1.0,2.0,190.0,70.0,1970.0,Maroondah,Eastern,May,Q2
4527,10494,3,h,1100000.0,2017-05-27,8.9,3.0,2.0,2.0,468.0,212.0,1985.0,Banyule,Eastern,May,Q2
4529,10502,2,h,830000.0,2017-05-27,5.1,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong,Western,May,Q2
4530,10503,2,h,940000.0,2017-05-27,5.1,2.0,1.0,0.0,207.0,94.0,1910.0,Maribyrnong,Western,May,Q2
4531,10509,4,h,2920000.0,2017-05-27,2.7,4.0,2.0,2.0,564.0,254.0,1920.0,Stonnington,Southern,May,Q2
4532,10517,5,h,1387000.0,2017-05-27,16.1,5.0,3.0,3.0,1348.0,370.0,2005.0,Banyule,Eastern,May,Q2
4533,10520,4,h,535000.0,2017-05-27,31.7,4.0,2.0,2.0,808.0,155.0,1970.0,Hume,Western,May,Q2
4534,10522,3,h,1070000.0,2017-05-27,10.5,3.0,2.0,2.0,573.0,198.0,1940.0,Brimbank,Western,May,Q2
4535,10524,6,h,750000.0,2017-05-27,10.5,6.0,2.0,4.0,588.0,113.0,1955.0,Brimbank,Western,May,Q2
4536,10525,3,h,632000.0,2017-05-27,10.5,3.0,1.0,1.0,471.0,121.0,1950.0,Brimbank,Western,May,Q2
4537,10527,5,h,2505000.0,2017-05-27,10.2,5.0,2.0,0.0,739.0,266.53,1927.0,Boroondara,Southern,May,Q2
4538,10528,3,h,1785000.0,2017-05-27,10.2,3.0,1.0,1.0,516.0,120.0,1910.0,Boroondara,Southern,May,Q2
4539,10535,4,h,1375000.0,2017-05-27,12.4,4.0,2.0,1.0,662.0,240.0,1950.0,Manningham,Eastern,May,Q2
4540,10539,3,h,740000.0,2017-05-27,15.3,3.0,1.0,2.0,727.0,109.0,1952.0,Whittlesea,Northern,May,Q2
4541,10540,2,u,745000.0,2017-05-27,7.0,2.0,1.0,1.0,120.0,70.0,1975.0,Darebin,Northern,May,Q2
4542,10541,3,h,1225000.0,2017-05-27,7.0,3.0,1.0,0.0,275.0,90.0,1920.0,Darebin,Northern,May,Q2
4543,10543,3,u,390000.0,2017-05-27,18.4,3.0,2.0,1.0,289.0,138.0,2008.0,Wyndham,Western,May,Q2
4544,10545,3,h,695000.0,2017-05-27,12.9,3.0,1.0,2.0,676.0,121.0,1980.0,Hume,Western,May,Q2
4545,10547,3,h,870000.0,2017-05-27,8.9,3.0,2.0,2.0,291.0,151.0,2000.0,Banyule,Eastern,May,Q2
4546,10549,4,h,710000.0,2017-05-27,14.5,4.0,1.0,3.0,541.0,145.0,1960.0,Banyule,Northern,May,Q2
4547,10551,3,h,570000.0,2017-05-27,14.7,3.0,1.0,2.0,660.0,113.0,1960.0,Wyndham,Western,May,Q2
4548,10553,3,u,597000.0,2017-05-27,6.4,3.0,1.0,1.0,126.0,120.0,1995.0,Maribyrnong,Western,May,Q2
4549,10561,2,u,880000.0,2017-05-27,6.8,2.0,1.0,2.0,169.0,78.54,2000.0,Hobsons Bay,Western,May,Q2
4550,10562,3,h,862000.0,2017-05-27,6.8,3.0,1.0,1.0,353.0,85.35,1940.0,Hobsons Bay,Western,May,Q2
4551,10563,4,h,595000.0,2017-05-27,25.5,4.0,2.0,2.0,448.0,370.0,2012.0,Whittlesea,Northern,May,Q2
4552,10565,2,u,709500.0,2017-05-27,6.3,2.0,1.0,1.0,80.0,80.0,1970.0,Maribyrnong,Western,May,Q2
4553,10567,3,u,670000.0,2017-08-07,10.4,3.0,1.0,2.0,169.0,153.0,2000.0,Moonee Valley,Western,Aug,Q3
4554,10574,3,h,720000.0,2017-08-07,9.5,3.0,1.0,1.0,582.0,110.0,1965.0,Moonee Valley,Western,Aug,Q3
4555,10575,3,h,1107500.0,2017-08-07,9.5,3.0,3.0,1.0,668.0,190.0,2014.0,Moonee Valley,Western,Aug,Q3
4556,10580,2,u,520000.0,2017-08-07,23.2,2.0,1.0,1.0,158.0,69.0,1975.0,Knox,Eastern,Aug,Q3
4559,10585,3,h,1291000.0,2017-08-07,13.4,3.0,2.0,2.0,548.0,127.0,1970.0,Whitehorse,Eastern,Aug,Q3
4560,10586,3,h,775000.0,2017-08-07,25.0,3.0,1.0,2.0,720.0,131.0,1970.0,Knox,Eastern,Aug,Q3
4561,10587,4,h,820000.0,2017-08-07,25.0,4.0,2.0,4.0,719.0,200.0,1975.0,Knox,Eastern,Aug,Q3
4562,10589,3,h,797000.0,2017-08-07,8.6,3.0,1.0,2.0,694.0,110.0,1960.0,Maribyrnong,Western,Aug,Q3
4563,10591,2,h,590000.0,2017-08-07,8.6,2.0,1.0,1.0,304.0,74.0,1950.0,Maribyrnong,Western,Aug,Q3
4564,10594,4,h,1580000.0,2017-08-07,10.3,4.0,1.0,2.0,890.0,165.0,1970.0,Glen Eira,Southern,Aug,Q3
4565,10596,3,h,386000.0,2017-08-07,14.0,3.0,1.0,1.0,341.0,71.0,1965.0,Hume,Northern,Aug,Q3
4566,10597,2,u,515000.0,2017-08-07,6.4,2.0,1.0,2.0,159.0,140.0,2012.0,Hobsons Bay,Western,Aug,Q3
4567,10598,4,h,1515000.0,2017-08-07,5.2,4.0,2.0,2.0,236.0,194.0,1890.0,Moreland,Northern,Aug,Q3
4568,10599,3,h,1037000.0,2017-08-07,5.2,3.0,1.0,1.0,210.0,101.0,1996.0,Moreland,Northern,Aug,Q3
4569,10601,3,h,1330000.0,2017-08-07,4.0,3.0,2.0,1.0,161.0,190.0,1890.0,Moreland,Northern,Aug,Q3
4570,10602,3,t,937000.0,2017-08-07,4.0,3.0,2.0,1.0,110.0,121.8,2000.0,Moreland,Northern,Aug,Q3
4571,10603,1,u,290000.0,2017-08-07,4.0,1.0,1.0,0.0,197.0,41.0,2012.0,Moreland,Northern,Aug,Q3
4572,10604,3,h,730000.0,2017-08-07,12.1,3.0,1.0,1.0,612.0,101.0,1960.0,Banyule,Northern,Aug,Q3
4573,10605,3,h,660000.0,2017-08-07,12.1,3.0,1.0,2.0,582.0,119.0,1970.0,Banyule,Northern,Aug,Q3
4574,10607,3,h,1150000.0,2017-08-07,14.7,3.0,2.0,2.0,668.0,140.0,1965.0,Whitehorse,Eastern,Aug,Q3
4575,10608,4,h,1600000.0,2017-08-07,14.7,4.0,2.0,2.0,592.0,260.0,2007.0,Whitehorse,Eastern,Aug,Q3
4576,10610,2,u,755000.0,2017-08-07,7.7,2.0,1.0,1.0,92.0,82.6,1960.0,Boroondara,Southern,Aug,Q3
4577,10614,1,u,286000.0,2017-08-07,10.1,1.0,1.0,1.0,314.0,45.0,1960.0,Glen Eira,Southern,Aug,Q3
4578,10616,4,t,1250000.0,2017-08-07,10.1,4.0,3.0,2.0,326.0,223.0,2005.0,Glen Eira,Southern,Aug,Q3
4579,10619,4,h,740000.0,2017-08-07,14.8,4.0,2.0,2.0,750.0,222.0,2008.0,Melton,Western,Aug,Q3
4581,10624,2,h,760000.0,2017-08-07,6.7,2.0,1.0,2.0,378.0,105.0,1920.0,Moreland,Northern,Aug,Q3
4582,10625,2,t,876000.0,2017-08-07,6.7,2.0,2.0,1.0,134.0,100.0,2014.0,Moreland,Northern,Aug,Q3
4583,10628,3,h,1297000.0,2017-08-07,2.0,3.0,2.0,0.0,186.0,137.0,1890.0,Yarra,Northern,Aug,Q3
4584,10631,5,h,865000.0,2017-08-07,23.0,4.0,2.0,2.0,974.0,200.0,1975.0,Maroondah,Eastern,Aug,Q3
4585,10632,4,h,760000.0,2017-08-07,23.0,4.0,2.0,2.0,815.0,140.0,1960.0,Maroondah,Eastern,Aug,Q3
4586,10633,3,h,725000.0,2017-08-07,23.0,3.0,1.0,2.0,802.0,105.0,1980.0,Maroondah,Eastern,Aug,Q3
4587,10635,4,h,1120000.0,2017-08-07,23.0,4.0,2.0,2.0,864.0,228.0,2008.0,Maroondah,Eastern,Aug,Q3
4589,10639,3,h,557000.0,2017-08-07,14.8,3.0,1.0,2.0,539.0,148.0,1985.0,Brimbank,Western,Aug,Q3
4590,10640,3,h,650000.0,2017-08-07,14.8,3.0,1.0,2.0,697.0,135.0,1955.0,Brimbank,Western,Aug,Q3
4592,10646,4,h,1663000.0,2017-08-07,12.4,4.0,3.0,2.0,674.0,250.0,1982.0,Manningham,Eastern,Aug,Q3
4593,10647,4,h,1310000.0,2017-08-07,14.3,4.0,3.0,2.0,706.0,200.0,1970.0,Manningham,Eastern,Aug,Q3
4594,10648,3,h,1530000.0,2017-08-07,14.3,3.0,2.0,2.0,798.0,160.0,1978.0,Manningham,Eastern,Aug,Q3
4595,10651,2,t,630000.0,2017-08-07,16.1,2.0,1.0,1.0,196.0,100.0,2000.0,Manningham,Eastern,Aug,Q3
4596,10652,3,h,1300000.0,2017-08-07,8.9,3.0,1.0,2.0,615.0,138.0,1950.0,Banyule,Eastern,Aug,Q3
4598,10654,3,h,655000.0,2017-08-07,18.0,3.0,1.0,2.0,197.0,108.0,2009.0,Nillumbik,Eastern,Aug,Q3
4599,10656,1,u,435000.0,2017-08-07,7.2,1.0,1.0,1.0,1192.0,44.0,2009.0,Port Phillip,Southern,Aug,Q3
4600,10658,3,h,490000.0,2017-08-07,19.6,3.0,2.0,2.0,375.0,155.0,2012.0,Whittlesea,Northern,Aug,Q3
4602,10661,2,h,417500.0,2017-08-07,19.6,2.0,1.0,1.0,157.0,102.0,2000.0,Whittlesea,Northern,Aug,Q3
4604,10664,3,h,1398000.0,2017-08-07,7.5,3.0,2.0,1.0,445.0,182.0,1960.0,Moonee Valley,Western,Aug,Q3
4605,10665,3,t,664000.0,2017-08-07,24.8,3.0,2.0,1.0,219.0,138.0,2010.0,Knox,Eastern,Aug,Q3
4609,10674,4,h,749000.0,2017-08-07,12.9,4.0,2.0,2.0,561.0,160.0,1970.0,Hume,Western,Aug,Q3
4610,10677,2,u,501000.0,2017-08-07,7.3,2.0,1.0,1.0,2015.0,77.0,1960.0,Stonnington,Southern,Aug,Q3
4611,10679,3,h,1070000.0,2017-08-07,16.7,3.0,2.0,1.0,839.0,116.0,1970.0,Monash,Eastern,Aug,Q3
4612,10680,4,h,700000.0,2017-08-07,11.2,4.0,2.0,1.0,655.0,82.0,1950.0,Moreland,Northern,Aug,Q3
4613,10683,2,t,400000.0,2017-08-07,11.2,2.0,1.0,1.0,102.0,70.0,2012.0,Moreland,Northern,Aug,Q3
4614,10684,2,h,675000.0,2017-08-07,11.2,2.0,2.0,1.0,248.0,99.0,2011.0,Moreland,Northern,Aug,Q3
4615,10686,3,h,866000.0,2017-08-07,16.1,3.0,2.0,2.0,743.0,147.0,1980.0,Banyule,Northern,Aug,Q3
4616,10689,5,h,800000.0,2017-08-07,20.4,5.0,3.0,2.0,544.0,332.0,2008.0,Hume,Northern,Aug,Q3
4617,10690,3,h,735000.0,2017-08-07,11.2,3.0,1.0,1.0,626.0,122.0,1950.0,Moreland,Northern,Aug,Q3
4618,10691,2,t,595000.0,2017-08-07,11.2,2.0,2.0,1.0,201.0,111.0,2005.0,Moreland,Northern,Aug,Q3
4620,10699,2,u,615888.0,2017-08-07,6.2,2.0,1.0,1.0,915.0,73.0,1970.0,Boroondara,Southern,Aug,Q3
4621,10706,4,h,1820000.0,2017-08-07,16.0,4.0,2.0,2.0,680.0,680.0,2006.0,Bayside,Southern,Aug,Q3
4622,10708,5,h,1475000.0,2017-08-07,12.3,5.0,2.0,3.0,548.0,157.0,1920.0,Monash,Southern,Aug,Q3
4623,10709,5,h,2100000.0,2017-08-07,7.8,5.0,3.0,2.0,740.0,222.0,1960.0,Banyule,Eastern,Aug,Q3
4624,10712,2,h,1320000.0,2017-08-07,7.8,2.0,1.0,0.0,620.0,114.0,1920.0,Banyule,Eastern,Aug,Q3
4625,10713,2,h,575500.0,2017-08-07,14.0,2.0,1.0,1.0,662.0,98.0,1960.0,Hume,Northern,Aug,Q3
4626,10715,4,h,635000.0,2017-08-07,14.5,4.0,2.0,2.0,531.0,138.0,1975.0,Brimbank,Western,Aug,Q3
4627,10717,3,h,620000.0,2017-08-07,15.5,3.0,1.0,4.0,650.0,100.0,1985.0,Brimbank,Western,Aug,Q3
4628,10718,5,h,1005000.0,2017-08-07,11.7,5.0,3.0,2.0,596.0,176.0,1970.0,Moonee Valley,Western,Aug,Q3
4629,10720,3,h,700000.0,2017-08-07,10.4,3.0,1.0,1.0,590.0,130.0,1970.0,Brimbank,Western,Aug,Q3
4631,10726,3,h,1410000.0,2017-08-07,5.4,3.0,1.0,1.0,404.0,113.0,1930.0,Boroondara,Southern,Aug,Q3
4632,10729,3,h,710500.0,2017-08-07,16.3,3.0,2.0,1.0,655.0,120.0,1975.0,Whittlesea,Northern,Aug,Q3
4633,10730,3,h,752000.0,2017-08-07,16.3,3.0,1.0,2.0,604.0,102.0,1950.0,Whittlesea,Northern,Aug,Q3
4634,10731,3,h,622000.0,2017-08-07,16.3,3.0,1.0,2.0,575.0,113.0,1970.0,Whittlesea,Northern,Aug,Q3
4635,10732,3,t,650000.0,2017-08-07,6.4,3.0,2.0,2.0,159.0,128.0,2016.0,Maribyrnong,Western,Aug,Q3
4636,10736,4,h,1340000.0,2017-08-07,4.3,4.0,1.0,3.0,697.0,155.0,1920.0,Maribyrnong,Western,Aug,Q3
4637,10737,3,h,450000.0,2017-08-07,17.4,3.0,1.0,1.0,702.0,96.0,1970.0,Hume,Northern,Aug,Q3
4638,10738,3,h,440000.0,2017-08-07,17.4,3.0,1.0,2.0,570.0,112.0,1992.0,Hume,Northern,Aug,Q3
4643,10748,3,h,705000.0,2017-08-07,17.9,3.0,2.0,2.0,840.0,161.0,1970.0,Whittlesea,Northern,Aug,Q3
4644,10749,4,h,790000.0,2017-08-07,17.9,4.0,2.0,2.0,530.0,186.0,1990.0,Whittlesea,Northern,Aug,Q3
4645,10751,5,h,704500.0,2017-08-07,17.9,5.0,3.0,2.0,656.0,130.0,1970.0,Whittlesea,Northern,Aug,Q3
4646,10752,4,h,550000.0,2017-08-07,17.9,4.0,2.0,1.0,531.0,175.0,1970.0,Whittlesea,Northern,Aug,Q3
4647,10753,5,h,598000.0,2017-08-07,17.9,5.0,3.0,1.0,531.0,122.0,1990.0,Whittlesea,Northern,Aug,Q3
4648,10754,3,h,592000.0,2017-08-07,17.9,3.0,1.0,1.0,622.0,128.0,1992.0,Whittlesea,Northern,Aug,Q3
4649,10755,3,h,602000.0,2017-08-07,17.9,3.0,1.0,1.0,546.0,136.0,1977.0,Whittlesea,Northern,Aug,Q3
4652,10761,4,h,1270000.0,2017-08-07,6.2,4.0,1.0,3.0,478.0,152.0,1925.0,Moonee Valley,Western,Aug,Q3
4656,10768,3,h,1850000.0,2017-08-07,14.2,3.0,1.0,1.0,717.0,153.0,1960.0,Monash,Eastern,Aug,Q3
4657,10771,4,h,1820000.0,2017-08-07,10.1,4.0,2.0,1.0,632.0,265.0,1915.0,Glen Eira,Southern,Aug,Q3
4658,10778,2,u,676000.0,2017-08-07,15.4,2.0,1.0,1.0,149.0,84.0,1970.0,Whitehorse,Eastern,Aug,Q3
4659,10779,3,h,1002000.0,2017-08-07,15.4,3.0,1.0,2.0,598.0,143.0,1960.0,Whitehorse,Eastern,Aug,Q3
4660,10780,4,t,1175000.0,2017-08-07,15.4,4.0,3.0,2.0,289.0,170.0,2011.0,Whitehorse,Eastern,Aug,Q3
4661,10782,3,h,875000.0,2017-08-07,12.3,3.0,2.0,2.0,295.0,144.0,2006.0,Monash,Southern,Aug,Q3
4662,10788,4,h,1900000.0,2017-08-07,11.4,4.0,2.0,2.0,700.0,210.0,1920.0,Glen Eira,Southern,Aug,Q3
4664,10791,3,h,1210000.0,2017-08-07,8.5,3.0,2.0,1.0,330.0,226.0,2012.0,Moreland,Northern,Aug,Q3
4665,10798,1,h,351000.0,2017-08-07,12.0,1.0,1.0,1.0,168.0,63.0,1950.0,Darebin,Northern,Aug,Q3
4666,10804,4,h,1725000.0,2017-08-07,19.9,4.0,2.0,2.0,1016.0,310.0,2002.0,Maroondah,Eastern,Aug,Q3
4667,10805,2,h,633000.0,2017-08-07,19.9,2.0,1.0,2.0,123.0,95.0,2005.0,Maroondah,Eastern,Aug,Q3
4668,10806,4,h,1090000.0,2017-08-07,21.3,4.0,1.0,2.0,894.0,115.0,1950.0,Maroondah,Eastern,Aug,Q3
4671,10809,4,h,850000.0,2017-08-07,15.2,4.0,3.0,2.0,709.0,327.0,2017.0,Bayside,Southern,Aug,Q3
4673,10813,3,h,1720000.0,2017-08-07,1.9,3.0,2.0,2.0,81.0,137.0,1998.0,Port Phillip,Southern,Aug,Q3
4674,10814,3,h,690000.0,2017-08-07,20.5,3.0,2.0,2.0,545.0,196.0,2005.0,Whittlesea,Northern,Aug,Q3
4675,10815,4,h,875000.0,2017-08-07,20.5,4.0,2.0,2.0,613.0,332.0,2004.0,Whittlesea,Northern,Aug,Q3
4676,10816,3,t,420000.0,2017-08-07,20.5,3.0,2.0,2.0,155.0,101.0,2011.0,Whittlesea,Northern,Aug,Q3
4677,10817,4,h,677500.0,2017-08-07,20.5,4.0,2.0,2.0,609.0,195.0,2005.0,Whittlesea,Northern,Aug,Q3
4678,10818,2,u,600000.0,2017-08-07,2.7,2.0,1.0,1.0,876.0,62.0,1972.0,Stonnington,Southern,Aug,Q3
4679,10820,4,h,1855500.0,2017-08-07,2.7,4.0,2.0,1.0,176.0,216.0,1880.0,Melbourne,Southern,Aug,Q3
4680,10821,2,h,802000.0,2017-08-07,6.2,2.0,1.0,1.0,174.0,100.6,1900.0,Hobsons Bay,Western,Aug,Q3
4681,10824,4,h,631000.0,2017-08-07,14.0,4.0,1.0,3.0,559.0,158.0,1970.0,Brimbank,Western,Aug,Q3
4682,10826,3,h,582000.0,2017-08-07,14.0,3.0,1.0,0.0,674.0,94.0,1960.0,Brimbank,Western,Aug,Q3
